Site,Condition,q_50_nuc_nucleus,q_50_nuc_sensor,q_50_collar_sensor
2,200 nM Binimetinib,698.0,2260.0,1882.0
2,200 nM Binimetinib,752.0,2210.0,1796.0
2,200 nM Binimetinib,734.0,2751.5,2417.0
2,200 nM Binimetinib,911.0,2291.0,2347.0
2,200 nM Binimetinib,1080.0,4130.5,2837.5
2,200 nM Binimetinib,752.0,2123.0,2313.0
2,200 nM Binimetinib,1050.0,4376.0,2885.0
2,200 nM Binimetinib,662.0,3080.0,2212.0
2,200 nM Binimetinib,721.0,3401.5,2066.0
2,200 nM Binimetinib,811.0,2897.0,2191.0
2,200 nM Binimetinib,507.0,1965.0,777.0
2,200 nM Binimetinib,756.0,2914.0,2254.0
2,200 nM Binimetinib,664.0,3250.0,1905.0
2,200 nM Binimetinib,560.0,1677.0,1576.0
2,200 nM Binimetinib,823.0,2516.0,1726.0
2,200 nM Binimetinib,717.0,2274.0,1375.0
2,200 nM Binimetinib,724.0,2674.5,2299.0
2,200 nM Binimetinib,560.0,2499.0,2247.0
2,200 nM Binimetinib,599.0,2802.0,1848.0
2,200 nM Binimetinib,974.0,4766.0,2984.0
2,200 nM Binimetinib,489.0,2248.5,1512.5
2,200 nM Binimetinib,654.0,3422.0,2105.0
2,200 nM Binimetinib,649.0,2582.0,2029.0
2,200 nM Binimetinib,499.0,2429.0,2145.0
2,200 nM Binimetinib,486.0,1988.0,1444.0
2,200 nM Binimetinib,783.5,4081.0,2687.5
2,200 nM Binimetinib,571.5,2452.0,1733.0
2,200 nM Binimetinib,700.5,2317.0,2010.0
2,200 nM Binimetinib,751.5,2789.0,1958.5
2,200 nM Binimetinib,545.0,3037.0,1892.0
2,200 nM Binimetinib,670.0,3232.0,2861.0
2,200 nM Binimetinib,698.0,3151.0,2304.0
2,200 nM Binimetinib,636.5,2529.0,2392.0
2,200 nM Binimetinib,714.0,3158.0,2593.5
2,200 nM Binimetinib,600.0,2884.0,2717.0
2,200 nM Binimetinib,785.0,2800.0,2508.5
2,200 nM Binimetinib,583.0,3511.0,3101.5
2,200 nM Binimetinib,851.0,2963.0,2217.0
2,200 nM Binimetinib,749.0,3634.0,2885.0
2,200 nM Binimetinib,603.0,3237.0,2370.0
2,200 nM Binimetinib,473.0,2165.0,1705.0
2,200 nM Binimetinib,147.0,6292.5,1610.0
2,200 nM Binimetinib,406.0,2140.0,1736.0
2,200 nM Binimetinib,776.0,3655.0,3046.0
2,200 nM Binimetinib,378.0,1468.0,1633.0
2,200 nM Binimetinib,428.5,2304.0,2132.0
2,200 nM Binimetinib,527.5,2435.5,1574.0
2,200 nM Binimetinib,579.0,2515.0,2287.5
2,200 nM Binimetinib,419.0,2488.0,2363.5
2,200 nM Binimetinib,347.0,1237.0,583.0
2,200 nM Binimetinib,583.5,3299.0,2559.0
2,200 nM Binimetinib,747.0,2860.0,2046.0
2,200 nM Binimetinib,113.0,653.0,424.0
2,200 nM Binimetinib,442.0,2392.0,1560.5
2,200 nM Binimetinib,2009.5,871.0,359.0
2,200 nM Binimetinib,866.0,1617.0,1676.0
2,200 nM Binimetinib,2746.0,991.0,480.0
2,200 nM Binimetinib,3802.0,895.5,491.5
2,200 nM Binimetinib,392.0,1301.0,1287.5
2,200 nM Binimetinib,3233.5,1173.0,514.5
2,200 nM Binimetinib,3843.5,912.5,735.0
2,200 nM Binimetinib,387.0,1329.0,1428.0
2,200 nM Binimetinib,289.0,937.5,992.0
2,200 nM Binimetinib,4328.0,1047.5,642.0
2,200 nM Binimetinib,939.0,1906.0,2134.0
2,200 nM Binimetinib,252.5,1576.5,1560.0
2,200 nM Binimetinib,3063.0,988.0,332.5
2,200 nM Binimetinib,740.0,898.0,796.0
2,200 nM Binimetinib,492.5,1702.0,2040.0
2,200 nM Binimetinib,4845.5,880.0,799.5
2,200 nM Binimetinib,4400.0,849.0,442.0
2,200 nM Binimetinib,4384.5,881.0,790.0
2,200 nM Binimetinib,625.5,812.5,799.0
2,200 nM Binimetinib,2539.0,921.0,316.5
2,200 nM Binimetinib,1789.0,1052.0,1133.5
2,200 nM Binimetinib,3836.5,971.0,855.0
2,200 nM Binimetinib,2239.0,766.0,715.5
2,200 nM Binimetinib,3787.0,812.5,373.5
2,200 nM Binimetinib,1547.5,1279.5,1387.0
2,200 nM Binimetinib,3562.0,725.0,311.0
2,200 nM Binimetinib,3053.5,773.0,312.0
2,200 nM Binimetinib,1233.0,1585.0,1013.0
2,200 nM Binimetinib,1577.0,1632.0,1025.5
2,200 nM Binimetinib,836.0,1135.0,758.0
2,200 nM Binimetinib,1002.0,1857.0,1143.5
2,200 nM Binimetinib,792.0,1591.0,997.0
2,200 nM Binimetinib,915.0,1713.0,1187.0
2,200 nM Binimetinib,1162.0,2020.0,1346.0
2,200 nM Binimetinib,1583.0,1515.0,967.5
2,200 nM Binimetinib,1098.0,1966.0,1387.5
2,200 nM Binimetinib,825.0,1537.5,665.0
2,200 nM Binimetinib,1210.0,1461.0,972.0
2,200 nM Binimetinib,1726.0,1375.0,1306.0
2,200 nM Binimetinib,1151.0,1216.0,890.0
2,200 nM Binimetinib,734.0,1482.0,724.0
2,200 nM Binimetinib,1179.5,2160.0,1274.0
2,200 nM Binimetinib,1071.0,1447.0,916.0
2,200 nM Binimetinib,892.0,1564.0,1229.0
2,200 nM Binimetinib,1039.5,1311.0,1460.0
2,200 nM Binimetinib,952.0,2079.5,1381.0
2,200 nM Binimetinib,1029.0,1307.0,1074.0
2,200 nM Binimetinib,1045.0,1955.5,1470.0
2,200 nM Binimetinib,1012.0,1899.0,1719.0
2,200 nM Binimetinib,1175.0,1877.0,1391.5
2,200 nM Binimetinib,1091.0,1914.0,1238.0
2,200 nM Binimetinib,2155.0,474.0,775.5
2,200 nM Binimetinib,1092.0,1781.0,1855.0
2,200 nM Binimetinib,1157.0,1975.0,1473.0
2,200 nM Binimetinib,210.0,129.0,64.0
2,200 nM Binimetinib,325.0,253.0,140.0
2,200 nM Binimetinib,1155.0,1731.0,1197.0
2,200 nM Binimetinib,1893.0,454.0,751.0
2,200 nM Binimetinib,1195.5,1543.0,1034.0
2,200 nM Binimetinib,276.0,666.0,474.0
2,200 nM Binimetinib,1461.0,1444.0,1055.0
2,200 nM Binimetinib,377.0,577.0,356.0
2,200 nM Binimetinib,1037.0,1561.0,1191.0
2,200 nM Binimetinib,1027.0,1455.0,958.0
2,200 nM Binimetinib,827.0,1366.5,1380.0
2,200 nM Binimetinib,980.5,1678.0,1343.0
2,200 nM Binimetinib,1177.0,1849.0,1122.0
2,200 nM Binimetinib,843.0,1604.0,1385.0
2,200 nM Binimetinib,197.0,374.0,206.0
2,200 nM Binimetinib,1053.0,1078.0,895.0
2,200 nM Binimetinib,771.0,1085.0,718.0
2,200 nM Binimetinib,685.0,1459.0,1007.5
2,200 nM Binimetinib,1201.0,623.0,558.0
2,200 nM Binimetinib,841.0,1121.0,891.0
2,200 nM Binimetinib,78.0,311.0,168.0
2,200 nM Binimetinib,85.5,176.5,90.0
2,200 nM Binimetinib,709.0,3188.0,2117.0
2,200 nM Binimetinib,652.0,2931.0,1869.5
2,200 nM Binimetinib,1243.5,3071.0,2122.0
2,200 nM Binimetinib,833.0,4064.5,2305.0
2,200 nM Binimetinib,998.5,3125.5,2448.0
2,200 nM Binimetinib,947.0,2512.5,1690.5
2,200 nM Binimetinib,1210.0,1450.5,2068.0
2,200 nM Binimetinib,839.0,3443.0,2795.0
2,200 nM Binimetinib,841.0,2805.0,1929.0
2,200 nM Binimetinib,1133.0,3186.0,2060.0
2,200 nM Binimetinib,1142.5,2916.5,1915.5
2,200 nM Binimetinib,961.0,3026.5,2350.0
2,200 nM Binimetinib,773.0,3373.0,2015.0
2,200 nM Binimetinib,834.0,3384.0,2497.5
2,200 nM Binimetinib,1138.5,3883.5,2631.0
2,200 nM Binimetinib,1004.5,3164.5,2605.0
2,200 nM Binimetinib,768.0,3151.5,2611.5
2,200 nM Binimetinib,997.5,2533.0,1732.5
2,200 nM Binimetinib,1265.0,2639.0,1681.0
2,200 nM Binimetinib,950.0,2755.0,2349.0
2,200 nM Binimetinib,953.0,2473.5,1433.5
2,200 nM Binimetinib,1272.0,4328.0,2818.0
2,200 nM Binimetinib,1230.0,3586.0,2541.0
2,200 nM Binimetinib,1065.0,3081.0,2041.0
2,200 nM Binimetinib,858.0,1723.0,2086.5
2,200 nM Binimetinib,871.0,2348.0,1738.0
2,200 nM Binimetinib,873.5,2852.0,2046.0
2,200 nM Binimetinib,1029.0,2429.0,1744.0
2,200 nM Binimetinib,1273.0,3211.0,1851.0
2,200 nM Binimetinib,847.0,2521.0,1767.5
2,200 nM Binimetinib,813.0,3309.0,2188.0
2,200 nM Binimetinib,507.0,156.5,82.0
2,200 nM Binimetinib,296.0,88.0,80.0
2,200 nM Binimetinib,512.5,2027.5,1606.0
2,200 nM Binimetinib,306.0,95.0,70.5
2,200 nM Binimetinib,384.0,51.0,53.0
2,200 nM Binimetinib,484.0,48.5,43.0
2,200 nM Binimetinib,318.0,140.0,84.5
2,200 nM Binimetinib,254.0,61.0,34.0
2,200 nM Binimetinib,284.0,50.0,32.0
2,200 nM Binimetinib,944.0,3044.0,1977.5
2,200 nM Binimetinib,901.0,2784.0,1748.0
2,200 nM Binimetinib,1272.0,3113.0,2042.0
2,200 nM Binimetinib,836.0,2668.0,1906.0
2,200 nM Binimetinib,851.0,2535.0,1692.5
2,200 nM Binimetinib,837.5,2856.0,1852.0
2,200 nM Binimetinib,1051.0,3281.0,2265.0
2,200 nM Binimetinib,961.0,2603.0,1765.0
2,200 nM Binimetinib,878.0,2837.0,1938.0
2,200 nM Binimetinib,1067.0,2663.5,1889.0
2,200 nM Binimetinib,961.0,2704.0,1775.0
2,200 nM Binimetinib,910.5,2537.5,1691.5
2,200 nM Binimetinib,929.0,3208.0,2398.0
2,200 nM Binimetinib,1112.0,2490.0,2349.0
2,200 nM Binimetinib,793.0,2763.0,1992.0
2,200 nM Binimetinib,1269.0,1793.5,1765.0
2,200 nM Binimetinib,1090.0,2594.0,2004.0
2,200 nM Binimetinib,950.0,2583.0,1594.5
2,200 nM Binimetinib,1050.0,2743.0,2016.5
2,200 nM Binimetinib,761.0,2714.0,2071.0
2,200 nM Binimetinib,1062.0,2631.0,1779.0
2,200 nM Binimetinib,876.5,2321.5,1623.0
2,200 nM Binimetinib,723.0,2271.0,1672.0
2,200 nM Binimetinib,906.0,3092.5,2251.0
2,200 nM Binimetinib,937.0,2605.0,1782.0
2,200 nM Binimetinib,898.0,2703.0,1947.0
2,200 nM Binimetinib,1141.0,2030.0,2247.0
2,200 nM Binimetinib,1038.0,6163.0,3707.0
2,200 nM Binimetinib,1145.0,3022.5,2133.0
2,200 nM Binimetinib,942.5,3152.5,2215.0
2,200 nM Binimetinib,966.0,2656.0,1763.0
2,200 nM Binimetinib,1014.5,2986.0,2217.0
2,200 nM Binimetinib,1097.0,3260.0,2347.5
2,200 nM Binimetinib,1063.0,2932.0,2059.0
2,200 nM Binimetinib,787.0,3025.5,2222.0
2,200 nM Binimetinib,1212.0,3725.0,2457.5
2,200 nM Binimetinib,805.0,2793.0,2048.0
2,200 nM Binimetinib,782.0,2257.0,1597.0
2,200 nM Binimetinib,808.0,2110.0,1466.0
2,200 nM Binimetinib,934.0,3191.0,2238.5
2,200 nM Binimetinib,449.0,2016.0,1546.0
2,200 nM Binimetinib,655.0,2307.0,1637.5
2,200 nM Binimetinib,746.0,2870.5,1962.0
2,200 nM Binimetinib,750.0,2463.0,1718.0
2,200 nM Binimetinib,809.0,2528.0,1664.0
2,200 nM Binimetinib,587.5,2142.0,1414.0
2,200 nM Binimetinib,663.0,1671.0,953.5
2,200 nM Binimetinib,614.0,1263.0,759.0
2,200 nM Binimetinib,680.0,1394.5,773.0
2,200 nM Binimetinib,776.0,1588.0,923.0
2,200 nM Binimetinib,693.0,1322.0,764.0
2,200 nM Binimetinib,751.0,1444.0,947.0
2,200 nM Binimetinib,683.5,1535.0,923.0
2,200 nM Binimetinib,872.0,1694.0,962.0
2,200 nM Binimetinib,804.0,2181.0,1236.5
2,200 nM Binimetinib,860.0,1634.0,939.5
2,200 nM Binimetinib,878.5,2268.0,1117.0
2,200 nM Binimetinib,741.0,1123.0,732.5
2,200 nM Binimetinib,710.0,1806.5,956.0
2,200 nM Binimetinib,713.0,1504.0,869.0
2,200 nM Binimetinib,893.5,2190.0,1160.0
2,200 nM Binimetinib,633.0,1653.0,900.0
2,200 nM Binimetinib,911.0,1346.0,773.5
2,200 nM Binimetinib,1306.5,2060.5,1177.0
2,200 nM Binimetinib,631.0,1870.0,975.0
2,200 nM Binimetinib,795.5,1849.0,1169.0
2,200 nM Binimetinib,504.0,2418.0,1145.0
2,200 nM Binimetinib,785.0,1190.0,821.0
2,200 nM Binimetinib,970.5,1902.5,1028.0
2,200 nM Binimetinib,798.0,1089.0,663.0
2,200 nM Binimetinib,1287.5,2676.0,1971.0
2,200 nM Binimetinib,1109.0,3302.0,1820.5
2,200 nM Binimetinib,1274.0,3231.0,2292.0
2,200 nM Binimetinib,1302.0,2995.0,1977.0
2,200 nM Binimetinib,1325.0,3020.0,2104.0
2,200 nM Binimetinib,1185.0,2771.0,1886.5
2,200 nM Binimetinib,1056.0,2645.0,1801.0
2,200 nM Binimetinib,1138.0,2715.0,1442.5
2,200 nM Binimetinib,1340.0,2862.0,2037.5
2,200 nM Binimetinib,1330.0,3728.5,2456.0
2,200 nM Binimetinib,946.5,2439.5,1420.0
2,200 nM Binimetinib,1110.0,2884.0,1670.0
2,200 nM Binimetinib,1011.0,2439.0,1499.0
2,200 nM Binimetinib,1009.0,2814.0,1691.0
2,200 nM Binimetinib,1015.0,2368.0,1603.0
2,200 nM Binimetinib,1477.0,1813.0,1632.0
2,200 nM Binimetinib,905.0,1927.0,1303.5
2,60 nM Binimetinib,700.5,1581.5,688.0
2,60 nM Binimetinib,867.0,1663.5,703.5
2,60 nM Binimetinib,1195.0,1772.0,1221.0
2,60 nM Binimetinib,1225.0,2346.0,1584.0
2,60 nM Binimetinib,1152.0,2303.0,1869.5
2,60 nM Binimetinib,1075.5,2366.0,1664.0
2,60 nM Binimetinib,1107.0,1685.0,1443.0
2,60 nM Binimetinib,1331.5,1665.5,1522.0
2,60 nM Binimetinib,1216.0,1938.0,1287.0
2,60 nM Binimetinib,1130.0,2146.0,1650.0
2,60 nM Binimetinib,1527.0,2178.0,1889.0
2,60 nM Binimetinib,1872.0,1142.0,1599.0
2,60 nM Binimetinib,1003.5,1648.0,1622.0
2,60 nM Binimetinib,1317.0,2178.0,1739.5
2,60 nM Binimetinib,1014.0,1637.5,1421.0
2,60 nM Binimetinib,1385.0,1823.0,1315.0
2,60 nM Binimetinib,1543.0,1724.0,1842.0
2,60 nM Binimetinib,1453.5,2247.0,1742.0
2,60 nM Binimetinib,1457.0,3199.0,2318.5
2,60 nM Binimetinib,1341.5,1961.0,1530.5
2,60 nM Binimetinib,1071.5,2182.5,1269.0
2,60 nM Binimetinib,1212.0,2237.0,1879.5
2,60 nM Binimetinib,591.0,2779.0,1779.0
2,60 nM Binimetinib,1779.0,2940.0,2043.0
2,60 nM Binimetinib,863.0,3019.0,2340.5
2,60 nM Binimetinib,1378.0,2482.0,1977.0
2,60 nM Binimetinib,1208.0,2744.5,2021.0
2,60 nM Binimetinib,1039.0,1780.0,1615.0
2,60 nM Binimetinib,1232.0,2365.5,1567.0
2,60 nM Binimetinib,890.0,2497.0,2186.0
2,60 nM Binimetinib,896.0,2846.0,1942.5
2,60 nM Binimetinib,1110.0,1872.0,1074.0
2,60 nM Binimetinib,1610.0,1237.0,1470.5
2,60 nM Binimetinib,577.0,2261.0,2034.5
2,60 nM Binimetinib,1129.5,1621.0,830.0
2,60 nM Binimetinib,1057.0,1913.0,1772.0
2,60 nM Binimetinib,838.0,4049.0,3332.0
2,60 nM Binimetinib,1297.0,1475.0,1363.0
2,60 nM Binimetinib,752.0,2405.0,1907.0
2,60 nM Binimetinib,754.5,3333.5,2998.0
2,60 nM Binimetinib,979.0,1512.0,1430.0
2,60 nM Binimetinib,1443.0,2155.0,1873.0
2,60 nM Binimetinib,704.0,2866.5,2538.0
2,60 nM Binimetinib,908.0,2796.0,2261.0
2,60 nM Binimetinib,1292.0,2122.0,1414.0
2,60 nM Binimetinib,933.5,1982.0,1500.0
2,60 nM Binimetinib,1261.0,2350.0,1963.0
2,60 nM Binimetinib,1060.0,1445.0,1188.0
2,60 nM Binimetinib,1281.0,2124.0,1868.0
2,60 nM Binimetinib,1194.5,2312.5,1816.5
2,60 nM Binimetinib,1338.0,2067.0,1410.0
2,60 nM Binimetinib,1179.0,1951.0,1789.0
2,60 nM Binimetinib,707.0,2608.0,2588.5
2,60 nM Binimetinib,1403.5,2016.0,1698.0
2,60 nM Binimetinib,632.0,2384.0,1717.5
2,60 nM Binimetinib,533.0,1588.0,1214.0
2,60 nM Binimetinib,1002.0,3054.0,2586.0
2,60 nM Binimetinib,1351.5,2300.0,1916.5
2,60 nM Binimetinib,1074.0,2211.0,1408.0
2,60 nM Binimetinib,1024.0,1873.0,1403.0
2,60 nM Binimetinib,417.0,1935.0,1548.0
2,60 nM Binimetinib,1135.0,1526.5,1542.5
2,60 nM Binimetinib,1792.0,2719.0,2053.0
2,60 nM Binimetinib,755.0,2312.5,1906.0
2,60 nM Binimetinib,982.0,2621.0,2463.5
2,60 nM Binimetinib,1200.5,1800.0,1701.0
2,60 nM Binimetinib,371.0,1795.0,1741.0
2,60 nM Binimetinib,1126.0,1875.0,1542.0
2,60 nM Binimetinib,688.0,2940.0,2494.0
2,60 nM Binimetinib,692.0,2551.0,2189.5
2,60 nM Binimetinib,1345.5,2221.0,1885.0
2,60 nM Binimetinib,807.0,2602.0,2501.0
2,60 nM Binimetinib,1000.0,2859.5,2255.5
2,60 nM Binimetinib,1066.0,1983.0,1711.0
2,60 nM Binimetinib,885.0,1707.0,1442.0
2,60 nM Binimetinib,1332.0,1502.0,1142.0
2,60 nM Binimetinib,355.0,1753.0,1677.0
2,60 nM Binimetinib,742.0,2824.0,2400.5
2,60 nM Binimetinib,415.0,1457.0,1203.5
2,60 nM Binimetinib,1153.0,2197.5,1500.0
2,60 nM Binimetinib,364.0,1346.0,1250.5
2,60 nM Binimetinib,697.0,2691.0,2337.0
2,60 nM Binimetinib,833.0,2538.0,2109.0
2,60 nM Binimetinib,1328.0,2232.0,1500.0
2,60 nM Binimetinib,379.0,1691.0,1326.5
2,60 nM Binimetinib,658.0,2020.0,1780.0
2,60 nM Binimetinib,714.0,1586.0,1105.0
2,60 nM Binimetinib,353.0,1271.0,594.0
2,60 nM Binimetinib,372.0,1326.0,1283.5
2,60 nM Binimetinib,638.0,1902.0,1446.0
2,60 nM Binimetinib,229.0,766.0,608.0
2,60 nM Binimetinib,636.0,1818.5,1631.0
2,60 nM Binimetinib,307.0,1108.0,1073.0
2,60 nM Binimetinib,631.5,2148.0,1737.0
2,60 nM Binimetinib,499.0,1705.0,1192.5
2,60 nM Binimetinib,403.0,1605.0,1278.0
2,60 nM Binimetinib,620.0,1880.0,1183.0
2,60 nM Binimetinib,622.5,1651.5,1483.5
2,60 nM Binimetinib,2358.0,2597.0,1774.0
2,60 nM Binimetinib,2407.5,1985.0,1766.5
2,60 nM Binimetinib,1954.5,2166.0,1576.5
2,60 nM Binimetinib,2605.0,2406.5,1815.5
2,60 nM Binimetinib,2513.0,2120.0,1261.0
2,60 nM Binimetinib,3281.0,2715.0,2056.5
2,60 nM Binimetinib,2240.0,2339.0,1760.5
2,60 nM Binimetinib,1987.0,2626.0,1987.0
2,60 nM Binimetinib,2284.0,3001.0,2008.5
2,60 nM Binimetinib,2476.5,3452.5,2500.0
2,60 nM Binimetinib,3058.0,2671.0,1886.5
2,60 nM Binimetinib,1797.5,2682.5,2043.0
2,60 nM Binimetinib,2131.0,2574.0,1918.5
2,60 nM Binimetinib,2414.0,2325.0,1958.0
2,60 nM Binimetinib,2275.0,2317.0,1471.0
2,60 nM Binimetinib,2616.0,2683.0,2311.0
2,60 nM Binimetinib,2741.0,3594.0,2556.5
2,60 nM Binimetinib,3830.0,2834.0,2122.0
2,60 nM Binimetinib,3164.5,1490.0,1902.0
2,60 nM Binimetinib,612.0,1273.0,711.5
2,60 nM Binimetinib,1575.0,2571.0,2074.0
2,60 nM Binimetinib,2002.0,2415.0,2049.0
2,60 nM Binimetinib,2485.5,2476.0,2013.5
2,60 nM Binimetinib,1774.0,2256.0,1961.0
2,60 nM Binimetinib,1949.0,2985.0,2254.0
2,60 nM Binimetinib,248.0,135.0,135.0
2,60 nM Binimetinib,1625.0,2352.0,1869.0
2,60 nM Binimetinib,2135.0,2783.0,1566.0
2,60 nM Binimetinib,478.0,97.0,77.0
2,60 nM Binimetinib,2174.5,2451.5,2153.0
2,60 nM Binimetinib,2829.0,2583.5,2070.0
2,60 nM Binimetinib,428.0,642.5,216.0
2,60 nM Binimetinib,123.0,573.0,392.5
2,60 nM Binimetinib,96.0,809.0,526.0
2,60 nM Binimetinib,268.5,206.5,202.0
2,60 nM Binimetinib,2324.0,2914.0,2131.0
2,60 nM Binimetinib,2066.0,2162.0,1669.0
2,60 nM Binimetinib,1974.0,1984.0,1486.0
2,60 nM Binimetinib,220.5,38.0,20.0
2,60 nM Binimetinib,1031.0,3164.0,2187.0
2,60 nM Binimetinib,915.0,3360.0,2243.0
2,60 nM Binimetinib,1367.0,4241.0,2688.0
2,60 nM Binimetinib,1092.0,3337.0,2224.5
2,60 nM Binimetinib,970.0,3558.0,2529.0
2,60 nM Binimetinib,1196.5,3789.5,2553.0
2,60 nM Binimetinib,1234.0,2996.0,1949.0
2,60 nM Binimetinib,1285.0,2796.0,2031.5
2,60 nM Binimetinib,1059.5,3576.0,2518.0
2,60 nM Binimetinib,1065.0,3859.5,2452.0
2,60 nM Binimetinib,985.0,3651.0,2425.0
2,60 nM Binimetinib,1054.0,3667.0,2407.0
2,60 nM Binimetinib,1281.0,3555.5,2143.5
2,60 nM Binimetinib,880.0,3005.0,2180.0
2,60 nM Binimetinib,1203.0,3803.0,2869.0
2,60 nM Binimetinib,1187.0,3176.5,2374.0
2,60 nM Binimetinib,1308.0,4018.0,2534.5
2,60 nM Binimetinib,1119.0,3880.0,2522.0
2,60 nM Binimetinib,924.0,3847.0,2968.5
2,60 nM Binimetinib,844.0,2542.0,1673.0
2,60 nM Binimetinib,866.0,3109.0,2041.5
2,60 nM Binimetinib,1214.0,4314.0,2859.0
2,60 nM Binimetinib,1116.0,2596.0,2185.0
2,60 nM Binimetinib,1228.0,2811.0,2362.0
2,60 nM Binimetinib,1011.0,3289.0,2367.0
2,60 nM Binimetinib,1424.0,1991.0,1678.0
2,60 nM Binimetinib,1115.5,4317.0,2911.0
2,60 nM Binimetinib,1164.5,2931.0,2308.5
2,60 nM Binimetinib,950.0,2633.0,1816.0
2,60 nM Binimetinib,919.0,3008.0,2105.0
2,60 nM Binimetinib,961.0,3567.5,2657.0
2,60 nM Binimetinib,1063.0,3395.0,2614.0
2,60 nM Binimetinib,805.0,2777.0,2193.5
2,60 nM Binimetinib,964.0,3895.0,2865.0
2,60 nM Binimetinib,818.0,3303.0,2398.5
2,60 nM Binimetinib,1428.5,2644.0,2160.0
2,60 nM Binimetinib,977.0,3387.5,2504.0
2,60 nM Binimetinib,1110.0,2290.0,1964.0
2,60 nM Binimetinib,814.0,2894.0,2026.0
2,60 nM Binimetinib,674.0,3081.0,2519.5
2,60 nM Binimetinib,1089.0,2364.0,2194.0
2,60 nM Binimetinib,825.0,2434.0,1810.0
2,60 nM Binimetinib,1149.0,2710.0,2158.5
2,60 nM Binimetinib,1031.0,3186.0,2226.0
2,60 nM Binimetinib,867.5,2744.0,2253.0
2,60 nM Binimetinib,908.0,3548.5,2767.5
2,60 nM Binimetinib,1013.5,3293.0,2378.0
2,60 nM Binimetinib,829.5,2966.5,1986.0
2,60 nM Binimetinib,722.0,3324.0,2431.0
2,60 nM Binimetinib,642.0,2416.0,1867.0
2,60 nM Binimetinib,664.0,2692.0,1899.5
2,60 nM Binimetinib,854.0,3161.0,2335.5
2,60 nM Binimetinib,796.5,3014.0,2095.0
2,60 nM Binimetinib,384.0,870.0,771.0
2,60 nM Binimetinib,329.0,1619.0,807.0
2,60 nM Binimetinib,206.0,569.5,382.0
2,60 nM Binimetinib,119.0,308.5,234.0
2,60 nM Binimetinib,345.0,2315.0,1054.5
2,60 nM Binimetinib,590.0,2724.0,1734.5
2,60 nM Binimetinib,522.0,2300.0,1591.0
2,60 nM Binimetinib,649.5,2549.5,1928.0
2,60 nM Binimetinib,166.0,1097.0,1090.0
2,60 nM Binimetinib,413.0,2907.5,1491.0
2,60 nM Binimetinib,927.0,3303.5,1771.0
2,60 nM Binimetinib,925.0,2906.0,1425.0
2,60 nM Binimetinib,495.0,2298.0,1035.5
2,60 nM Binimetinib,650.0,2406.0,1103.0
2,60 nM Binimetinib,579.0,2654.0,1449.5
2,60 nM Binimetinib,467.0,2408.0,1393.0
2,60 nM Binimetinib,761.0,3272.0,1930.0
2,60 nM Binimetinib,683.0,1680.0,1406.0
2,60 nM Binimetinib,755.5,2495.5,1865.0
2,60 nM Binimetinib,751.5,2799.0,2325.0
2,60 nM Binimetinib,912.0,2180.0,1255.0
2,60 nM Binimetinib,872.0,3307.0,2235.0
2,60 nM Binimetinib,582.0,2494.0,1542.5
2,60 nM Binimetinib,739.5,2129.5,1107.5
2,60 nM Binimetinib,697.0,2762.0,2464.5
2,60 nM Binimetinib,1070.0,3425.5,2412.0
2,60 nM Binimetinib,712.0,2681.0,2218.0
2,60 nM Binimetinib,488.5,2156.5,1275.0
2,60 nM Binimetinib,513.0,1885.0,1810.0
2,60 nM Binimetinib,987.0,3600.0,2138.0
2,60 nM Binimetinib,629.5,2730.0,1432.5
2,60 nM Binimetinib,644.0,1989.0,1804.5
2,60 nM Binimetinib,809.0,2811.0,1878.0
2,60 nM Binimetinib,673.0,2172.0,1700.0
2,60 nM Binimetinib,434.0,1589.0,966.0
2,60 nM Binimetinib,467.0,2220.0,1928.5
2,60 nM Binimetinib,273.5,1246.5,647.0
2,60 nM Binimetinib,1482.0,1889.0,1338.0
2,60 nM Binimetinib,1233.5,1189.5,578.5
2,60 nM Binimetinib,128.0,925.0,392.0
2,60 nM Binimetinib,149.0,973.0,335.0
2,60 nM Binimetinib,1195.0,1273.0,692.0
2,60 nM Binimetinib,563.0,981.5,803.0
2,60 nM Binimetinib,598.0,999.0,844.0
2,60 nM Binimetinib,529.5,903.0,701.0
2,60 nM Binimetinib,326.0,656.0,558.0
2,60 nM Binimetinib,426.0,737.0,524.0
2,60 nM Binimetinib,587.0,971.0,912.0
2,60 nM Binimetinib,617.0,842.0,842.5
2,60 nM Binimetinib,191.0,502.0,475.0
2,60 nM Binimetinib,482.0,850.5,591.0
2,60 nM Binimetinib,806.0,991.0,695.0
2,60 nM Binimetinib,699.0,1264.0,794.5
2,60 nM Binimetinib,737.0,1086.5,760.0
2,60 nM Binimetinib,810.0,1034.0,744.0
2,60 nM Binimetinib,720.5,1110.0,813.5
2,60 nM Binimetinib,846.0,847.0,683.5
2,60 nM Binimetinib,710.0,862.0,626.0
2,60 nM Binimetinib,676.0,841.0,820.5
2,60 nM Binimetinib,700.0,1567.0,965.5
2,60 nM Binimetinib,788.0,985.0,721.5
2,60 nM Binimetinib,1358.0,1023.5,754.0
2,60 nM Binimetinib,627.5,1015.0,704.0
2,60 nM Binimetinib,495.0,784.0,824.0
2,60 nM Binimetinib,906.0,939.0,856.0
2,60 nM Binimetinib,838.0,1124.0,807.0
2,60 nM Binimetinib,799.0,874.0,633.5
2,60 nM Binimetinib,720.5,1101.0,796.0
2,60 nM Binimetinib,907.0,1248.0,850.5
