well,condition,tile,filename,index,N_voxels,Area,Volume,shape_factor,Xc,Yc,Zc,Rg,EquivDiameter,Solidity,PrincipalAxisLengthRatio_1,PrincipalAxisLengthRatio_2,Ellipticity,Oblateness,N_voxels_collar,distance_from_sup_centre,number_of_neighbours,average_distance_to_neighbour,minimal_distance_to_neighbour,is_internal,Mean_nuc_sensor,Std_nuc_sensor,Skewness_nuc_sensor,Kurtosis_nuc_sensor,q_25_nuc_sensor,q_50_nuc_sensor,q_75_nuc_sensor,Mean_collar_sensor,Std_collar_sensor,Skewness_collar_sensor,Kurtosis_collar_sensor,q_25_collar_sensor,q_50_collar_sensor,q_75_collar_sensor,Mean_nuc_nucleus,Std_nuc_nucleus,Skewness_nuc_nucleus,Kurtosis_nuc_nucleus,q_25_nuc_nucleus,q_50_nuc_nucleus,q_75_nuc_nucleus,Mean_collar_nucleus,Std_collar_nucleus,Skewness_collar_nucleus,Kurtosis_collar_nucleus,q_25_collar_nucleus,q_50_collar_nucleus,q_75_collar_nucleus,Mean_nuc_membrane,Std_nuc_membrane,Skewness_nuc_membrane,Kurtosis_nuc_membrane,q_25_nuc_membrane,q_50_nuc_membrane,q_75_nuc_membrane,Mean_collar_membrane,Std_collar_membrane,Skewness_collar_membrane,Kurtosis_collar_membrane,q_25_collar_membrane,q_50_collar_membrane,q_75_collar_membrane,cyt_nuc_ratio_sensor,cyt_nuc_ratio_membrane,cyt_nuc_ratio_nucleus
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,1,2918,1057.0569,2494.8333,1.1883,132.1189,154.6899,193.0826,7.2625,17.7295,0.88558,0.80314,0.6043,1.421,0.67027,1039,21.0423,10,20.1011,14.1562,0,1902.658,403.0533,-0.11408,2.0917,1571,1915.5,2235,1022.9528,304.5962,-0.65546,2.9057,852.5,1072,1254.75,3958.707,1481.2241,-0.019094,2.3874,2773,4157.5,5002,719.3301,493.4514,1.3354,3.845,372,521,919.75,298.5624,223.1204,2.0341,7.576,150,225,352,676.486,397.4086,1.4011,4.5826,394,514,889.75,0.35883,0.69553,0.11136
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,2,763,452.7119,572.1667,1.3583,128.6042,138.2176,199.2923,5.5398,11.3373,0.73225,0.53402,0.39339,2.1565,0.51289,462,22.4718,7,16.4789,7.4359,1,1275.3761,174.9646,-0.3877,2.9124,1158.5,1287,1402,884.5866,173.3554,-0.21199,3.5071,783,875,1010,2171.8374,562.5453,-0.49117,2.633,1832.25,2230,2614,738.4719,435.5316,0.94377,3.8299,395,626,1016,270.2556,113.383,1.965,7.5019,195,235,307,551.7273,217.335,0.84261,2.8295,392,482.5,699,0.40472,0.67247,0.21919
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,3,370,230.4172,264.6667,1.1558,134.8,138.1676,195.1811,3.6442,8.9071,0.95607,0.70072,0.65515,1.4751,0.77044,224,22.5427,9,18.4293,7.4359,0,1313.6405,136.9554,-0.50785,3.2033,1237,1326.5,1416,978.4688,162.4014,-0.099745,2.8785,873,974,1088.5,2199.073,497.0839,-0.13529,2.5255,1868,2220.5,2562,722.7009,395.1668,1.7241,7.8876,438,630,888,307.0676,120.9185,1.4311,4.8984,221,269.5,360,731.567,276.2653,0.19924,2.3041,489,746,923.5,0.42339,0.73461,0.22101
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,4,1584,684.5868,1317.1667,1.1781,156.0745,167.1433,199.2513,6.094,14.4628,0.91192,0.73469,0.494,1.6277,0.56955,715,24.7008,9,20.5097,11.838,0,1311.0645,278.9803,-0.36863,2.369,1119.5,1325,1547,692.2839,288.9113,-0.26149,1.881,431.5,755,931.75,2565.6592,1001.6494,0.0127,1.9903,1744.5,2562.5,3388.5,473.6671,298.3026,0.99633,2.9067,253.25,364,632,424.1364,280.5449,1.6949,6.3089,229,344,519.5,966.4028,498.3038,0.77695,2.8274,559,836,1323.25,0.36298,0.70847,0.12438
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,5,1818,797.4591,1484.1667,1.2674,141.3284,128.5286,202.2431,6.7046,15.1425,0.85998,0.66947,0.43455,1.8116,0.52059,705,25.2836,9,20.9411,10.7471,0,2276.9165,449.0417,0.11512,2.0711,1905,2263,2650,1336.2908,256.7194,-0.19408,2.7773,1166.25,1341,1529,3103.8679,1227.6406,-0.059967,2.1301,2088,3220.5,4062,525.0213,313.6616,1.9551,7.9387,309,438,648.25,443.2206,253.1359,1.1062,4.0072,246,380,578,954.3887,365.1065,0.51847,2.8783,681.5,903,1184,0.37209,0.70382,0.11972
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,6,849,455.0132,644.6667,1.2608,151.3133,132.4476,202.9093,5.4313,11.7482,0.89087,0.47983,0.41546,2.2339,0.56149,364,23.6707,7,17.1589,10.7471,0,2218.8857,397.897,-0.0098545,2.0633,1889.75,2228,2538.5,1425.0413,201.1001,-0.57589,2.9209,1303.5,1456.5,1569,3316.7903,1297.307,0.055115,2.0851,2239,3334,4332.25,518.5137,368.0659,2.5738,11.5237,303,400.5,580.5,416.3746,258.0904,2.0488,7.3053,250.75,340,463,637.8406,240.5012,1.4271,5.6327,469.5,580.5,752,0.3953,0.63064,0.10724
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,7,1370,636.0595,1107.1667,1.229,160.2883,146.4635,200.9825,5.8528,13.7797,0.87596,0.95238,0.54157,1.3387,0.55478,607,22.5899,7,18.0354,10.7965,0,1325.5992,260.3684,-0.017359,2.3257,1133,1322,1525,829.1697,228.9504,-0.50696,2.8261,683,867,986,3185.5686,1367.3999,0.077087,1.9136,1988,3167,4287,499.1977,305.5972,2.2299,9.1759,319,396,578.25,388.0146,295.2136,2.2689,8.8684,205,294.5,446,856.8386,479.9358,1.0175,3.3981,479,693,1189.75,0.39607,0.70177,0.11114
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,8,190,151.3247,119.3333,1.291,145.4579,151.0737,196.1474,3.4198,7.1327,0.86364,0.4683,0.36587,2.3976,0.49836,194,16.27,10,17.2695,13.2614,0,513.3632,125.8009,0.45131,2.5477,416,498,601,687.335,266.3135,-0.066183,1.8229,430,707,911,2445.8999,449.1207,-0.021219,2.4909,2142,2465,2750,853.6392,517.2352,0.73263,2.6126,427,758.5,1251,738.5421,200.1099,0.94756,4.0427,590,719.5,837,933.2422,269.2984,0.40478,2.2243,702,903.5,1123,0.58672,0.55669,0.2353
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,9,2467,1042.7165,2051.3333,1.3355,138.9092,175.0576,202.638,7.6221,16.7645,0.84544,0.78079,0.39621,1.6992,0.44498,1033,25.0093,8,22.5575,13.7096,0,1362.2833,209.7723,-0.14614,2.4099,1197,1365,1533.75,877.0203,211.7901,-1.1807,4.0349,797.5,932,1013,2717.7693,1025.7854,0.1877,2.294,1914,2676,3514.75,536.2004,288.4262,0.91317,3.0242,319,457,697.25,222.4033,178.7895,3.1095,18.097,118,167,251,517.1907,328.984,1.5335,5.4094,284.75,401,670.25,0.40575,0.70599,0.14587
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,10,1879,846.5084,1540,1.3126,111.7142,140.6019,204.3443,6.848,15.31,0.81696,0.73092,0.44076,1.707,0.50928,780,32.5014,10,27.5556,11.5735,0,1581.3033,466.9508,0.026448,2.2287,1225,1560,1968.75,756.0692,357.614,0.017619,1.8778,403,805.5,1055,2841.3193,1586.0815,0.34874,1.9043,1372.25,2592,4231,362.5564,152.0722,1.2524,5.7413,250,342,442,282.5551,146.9177,1.2043,4.3676,170,248,359,470.9128,200.4053,0.56386,2.8648,309,453.5,599,0.34052,0.64647,0.11656
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,11,36,36.827,15.3333,1.2338,144,162.3333,203,1.7795,4.0967,1,0.59216,0.49674,1.8367,0.62399,88,13.9343,10,16.5992,11.5188,1,360.9167,49.5663,0.89647,2.9244,324.5,348.5,392.5,420.3182,151.0696,0.6505,2.6781,303,387,516,2877.8057,512.1138,-0.075675,1.7944,2327.5,2974,3239,1455.4432,601.2264,0.52832,2.3042,1014,1284.5,1929,801,338.3033,1.2565,3.6094,543.5,655.5,975.5,1138.8409,387.7659,0.57199,2.6376,813,1090.5,1404.5,0.52617,0.62457,0.30163
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,12,290,195.8601,205,1.1649,132.0414,148.8379,206.8034,3.3655,8.2123,0.88685,0.76564,0.59044,1.4748,0.66881,220,10.9346,12,18.0525,10.3246,1,538.6862,97.2963,-0.32316,2.8413,470,555,605,531.4045,198.7664,0.69332,2.9232,396.5,488.5,648.5,6072.6826,2526.0396,0.35437,2.1888,3825,5938.5,8087,1373.8091,719.2106,3.1202,18.2,944,1271.5,1579,797.1241,272.286,1.1616,4.1689,584,707,946,1283.85,520.238,1.0801,4.3403,860.5,1223,1522.5,0.46814,0.63368,0.17635
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,13,380,274.7608,261.8333,1.3882,155.5658,160.0579,208.7211,4.4887,8.9866,0.79498,0.56145,0.30972,2.2958,0.3967,311,16.7642,10,16.522,10.4228,1,1305.0526,185.3326,0.18797,2.5038,1172,1298,1429.5,933.2444,134.1249,0.31646,2.3242,824.5,927,1021,2509.1157,450.2209,0.3187,2.8265,2193,2498,2793,1026.7042,373.1668,0.47272,3.8623,777,1025,1228,404.6579,115.9832,1.7507,7.5196,326,377,444.5,705.8103,236.2525,0.90936,3.6576,519.25,673,827,0.41663,0.64095,0.29095
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,14,1061,540.9164,840.1667,1.2562,123.2375,162.2168,212.2762,5.1181,12.6543,0.8434,0.87724,0.72974,1.2446,0.77746,526,20.7479,9,19.4141,13.7063,0,1178.7842,212.9384,0.45775,2.5873,1006,1158,1332.25,939.6293,276.5558,0.31035,2.9985,756,918.5,1118,2772.5522,936.8198,0.27427,2.7868,2154.5,2738,3324.25,930.0304,604.3343,0.99417,3.3489,467,750,1258,803.5146,352.912,0.75656,3.0611,514,732,1037,1199.0913,440.4776,0.45701,2.7861,863,1145.5,1488,0.44233,0.61012,0.21502
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,15,695,364.3773,533,1.1462,117.2777,133.7338,211.8158,4.5169,10.9899,0.93289,0.63042,0.61827,1.6017,0.75842,334,30.086,7,22.4666,11.5735,0,1598.2389,364.5486,-0.13985,1.967,1299.25,1595,1931.75,918.8353,290.0252,-0.33115,2.2417,694,970,1131,2989.5022,1384.5046,0.12168,1.6386,1687.25,2834,4328.75,524.2814,261.2487,1.3438,4.7707,354,452.5,621,300.7727,125.2281,1.1853,5.4187,206,278,377,617.4431,344.9403,1.886,7.1553,414,519,699,0.37817,0.65119,0.13768
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,16,869,467.216,675.6667,1.2547,153.6375,168.8377,213.9965,5.2002,11.8397,0.85113,0.66567,0.46094,1.7752,0.55346,491,21.0817,9,17.2878,10.4228,0,1422.7802,277.562,0.36479,2.5812,1222,1390,1609.5,940.1589,140.7702,-0.063192,2.3477,834.25,937,1053,2663.0703,890.7005,0.21451,2.2424,1960.75,2606,3323.75,806.9124,393.3581,0.63993,3.3652,513,787,1034,655.8343,349.2364,1.5566,5.1349,406,533,790.5,1261.3849,465.4127,0.12775,2.2527,903.25,1228,1623.5,0.40266,0.69733,0.23195
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,17,996,492.3622,790.8333,1.1905,149.3886,141.1365,213.5813,5.2343,12.3904,0.8973,0.66761,0.51372,1.693,0.61612,522,13.625,14,19.455,13.218,1,1606.8011,220.5402,0.29897,2.8289,1438,1603,1758,1021.2184,143.5969,0.52845,3.1328,911,1005,1114,3089.0281,591.3026,0.1354,2.3095,2637.5,3064,3537.5,1296.1034,397.4197,0.355,3.2442,1037,1291,1525,374.5562,121.6281,1.2612,4.7374,283,342.5,439,694.4866,267.7308,1.0362,3.5689,494,624,837,0.38535,0.64563,0.29644
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,18,553,324.8733,407.6667,1.2219,164.1537,146.5009,211.0633,4.3738,10.1838,0.89627,0.61643,0.51252,1.7715,0.63414,265,23.5539,8,19.2365,10.7965,0,1318.3508,202.0982,0.15236,2.6244,1171,1317,1454.25,885.1434,147.5073,-0.57888,4.0563,793.5,890,997.25,3033.2351,918.4223,-0.076955,2.2638,2281.75,3157,3686.75,739.4755,355.9582,0.89234,4.2265,458.5,721,943.25,296.4322,138.2077,1.4266,5.3567,194,263,361.5,627.0264,249.407,0.8107,3.6386,428.75,590,800.5,0.40326,0.69168,0.18592
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,19,2163,911.1966,1799,1.2738,139.687,154.7171,210.4882,6.7498,16.0455,0.82181,0.75167,0.61822,1.46,0.70586,834,3.475,15,18.5987,10.3246,1,500.0878,124.3627,0.30205,2.9599,413,497,576,452.4341,189.1694,0.71608,2.9486,295,419,585,7529.9087,3399.876,0.55301,2.4272,4524,6925,10018,1580.2123,533.3447,0.72148,7.6603,1241,1567,1911,753.4193,472.6462,1.8215,7.1349,435,587,938,1268.8705,539.8109,0.89245,3.5755,834,1154,1612,0.45742,0.66284,0.18453
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,20,1659,769.7086,1343.8333,1.307,152.4177,130.6389,221.0205,6.576,14.6875,0.85648,0.78999,0.40423,1.6747,0.45166,784,25.7296,8,23.0862,13.218,0,1162.7673,214.3736,-0.23235,2.8453,1035,1175,1308,736.5969,297.8462,0.062043,2.444,442,825,940,2149.3237,743.6548,0.28755,2.2948,1564,2085,2700.75,596.3788,283.4085,0.96423,5.8211,372,564.5,790,403.4135,184.326,1.2509,4.4008,267,355,500,615.486,293.6797,0.96015,3.5508,383,552,767.5,0.4125,0.6086,0.21306
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,21,2553,973.5419,2169,1.2014,129.3823,135.5875,224.1281,7.1405,16.9571,0.89579,0.77752,0.50531,1.5591,0.56856,993,23.6322,10,23.1793,17.3652,0,1265.7294,250.9139,-0.37994,2.5746,1103.75,1289,1454.25,843.5106,267.7826,-0.12399,2.084,588.75,891,1041.25,2655.2827,974.0867,0.1903,1.9847,1808,2606,3466.25,690.3595,218.7474,0.36251,2.9252,534,673,834,613.4391,253.7351,1.0916,3.7894,421.75,545,742,901.8882,279.6988,1.4415,5.433,716.75,826,1014,0.40872,0.60248,0.20525
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,22,3332,1259.6272,2834,1.3006,165.0429,154.6984,226.7425,8.4909,18.5311,0.85634,0.62516,0.37914,1.9914,0.46659,1223,28.2164,10,23.9616,17.7152,0,1917.7986,476.8101,0.15867,2.2373,1533,1888,2295,1002.0008,269.312,-0.29624,2.6035,830,1019,1196,3357.7673,1495.5796,0.31858,2.1221,2064.5,3235,4495,620.35,220.6203,0.39528,3.1486,455,615,762.5,335.2788,178.2624,1.769,8.1815,212,291,419.5,689.2829,258.3642,0.61824,3.6385,515.25,668,845.75,0.35053,0.69656,0.15974
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,23,389,244.3673,276,1.192,131.3445,171.5861,218.9332,3.7733,9.057,0.91101,0.6562,0.57804,1.6204,0.69803,213,23.132,7,15.8852,8.2256,0,1464.2083,235.7441,0.3009,2.3697,1276.75,1449,1630.75,996.8028,102.4447,0.38447,2.7353,924.75,980,1074.75,3282.7019,1079.5026,0.096707,2.2684,2406.75,3271,4051.5,867.507,375.4041,1.2531,5.603,574.5,823,1063.5,337.0848,129.7979,1.0776,3.7801,237,307,405.5,661.2676,177.9329,0.59712,3.2611,533,648,764,0.40346,0.67853,0.20103
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,24,1284,603.8733,1033.5,1.2216,140.5514,173.4431,222.2773,5.7532,13.4851,0.89353,0.65106,0.51069,1.7216,0.61862,467,23.9305,9,18.1554,9.9699,0,1451.947,242.4963,0.067317,2.3464,1270.5,1458.5,1624,956.6874,155.2319,-0.085155,2.5559,854,962,1067.5,3036.0466,1115.8478,0.30409,2.3464,2140.5,2965,3801.5,745.137,346.5439,1.0467,5.2221,470.5,685,972,383.641,251.5369,2.4158,10.7349,223.5,307,449,807.2548,453.1013,1.1741,3.2229,493.75,605,1044.75,0.39744,0.66338,0.18767
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,25,1309,616.7198,1058.1667,1.2281,126.3231,155.3506,223.7303,5.8903,13.5721,0.87092,0.59872,0.48041,1.8534,0.60099,627,19.386,10,20.5893,13.7063,0,1328.634,254.0212,0.41943,2.7551,1146.75,1298,1494,871.5135,152.4081,-0.26502,2.5255,768.25,884,981.25,2702.4653,817.3836,0.16876,2.3611,2083,2672,3292.25,880.5391,374.6703,0.88932,3.6191,587.25,827,1072.75,847.5447,444.234,1.9296,7.7067,535,706,1020,1416.0686,552.1627,0.77622,3.2967,992.25,1354,1723,0.40513,0.65728,0.23635
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,26,743,437.131,556.8333,1.3355,146.9206,156.2517,226.8506,5.1031,11.2373,0.80411,0.70817,0.4438,1.7362,0.51962,440,16.6225,12,19.3679,8.6124,1,1790.1992,216.9507,0.074406,2.4572,1632,1790,1948.5,1301.4478,156.9219,0.035593,2.7387,1189.5,1304,1414.5,2915.5195,619.1873,0.18747,2.3737,2447.75,2889,3382.75,1273.7159,396.5691,0.27272,2.7871,1004,1252.5,1543,730.1077,250.4364,1.0795,3.3915,532.25,657,865.25,1140.7523,453.183,0.38395,2.322,751.5,1121,1445.5,0.42146,0.63048,0.30243
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,27,523,303.6043,385.5,1.1852,146.7801,164.6501,228.7533,4.151,9.9962,0.91274,0.76328,0.57473,1.4948,0.65189,270,21.8808,7,16.9402,8.6124,0,1569.8547,238.0217,0.52139,2.8054,1396.25,1540,1723.75,1139.5148,135.2838,-0.20877,2.8827,1054,1144,1237,2444.0688,654.1085,0.17092,2.3164,1960.25,2400,2933,907.0111,353.3026,0.70408,3.4532,612,875,1102,713.1492,293.6241,1.0913,3.5026,482,613,895.75,1275.9333,509.9361,0.06754,2.0085,780,1332.5,1672,0.42623,0.68491,0.26718
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,28,295,197.1828,203.8333,1.1772,132.4034,169.2068,226.7356,3.3267,8.2593,0.89124,0.95872,0.74991,1.1705,0.76571,165,24.4722,9,20.236,8.2256,0,1497.078,299.96,0.063492,1.7991,1225,1485,1766,884.8666,142.7095,-0.14647,3.2649,799,891,967,3151.7493,1301.547,0.26556,2.3711,2024.75,3100,4179.75,808.8242,434.0573,1.6639,5.9649,518.75,683,993.5,379.8881,134.4304,0.88901,3.2781,275.25,349,458.75,745.5939,255.5574,0.52145,2.6792,555.75,698,919,0.375,0.66667,0.18054
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,29,2881,1027.4602,2452.3333,1.1683,145.336,143.5071,236.3586,7.2271,17.6542,0.92192,0.82868,0.59628,1.4035,0.65215,1091,26.243,8,23.1579,15.9792,0,1503.7296,281.5971,-0.47597,3.1782,1346,1521,1696.25,1072.0385,284.9475,-0.47623,3.2564,912.25,1130,1273.75,2576.0125,964.6784,0.23976,2.3712,1804.5,2543,3265,758.2273,283.8559,0.85821,3.0783,541,679,934,606.9806,298.3665,1.3505,4.4037,389,508,739.25,915.0623,435.9476,1.1822,3.8757,580.25,751,1164.25,0.42625,0.59651,0.21074
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,1,3888,1238.3201,3393,1.134,154.1613,146.6201,137.8431,7.86,19.5093,0.9297,0.76859,0.63318,1.4268,0.71603,1158,38.268,12,33.2788,16.0765,0,1281.6752,256.3354,-0.42417,2.7156,1113.5,1307,1474.5,793.8074,219.7724,-0.96695,3.1033,681,851,959,3462.7551,1261.3531,-0.054093,2.2181,2430,3596.5,4395.5,575.5,273.8201,1.1421,3.8608,378,493.5,698,35.6337,26.7182,1.1269,4.7757,15,31,51,84.6943,27.299,1.1129,5.8549,65,81,100,0.39435,0.72321,0.12066
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,2,3344,1108.1073,2904.5,1.1256,125.6878,156.3675,139.0939,7.3958,18.5534,0.92734,0.91865,0.67551,1.2546,0.70415,1089,42.5936,11,39.1593,18.7625,0,966.6743,283.7404,-0.36048,2.2497,754,989.5,1211,449.2635,221.9757,-0.27671,1.7129,214.5,526,630,2119.3459,790.0806,-0.15666,2.1218,1460,2232.5,2731,337.6713,193.056,1.2754,4.7034,194.75,298,419.5,22.6654,21.9823,1.0694,4.4231,2,18,37,55.0174,26.5887,0.25866,2.8651,35,56,71,0.34708,0.75676,0.11776
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,3,3550,1145.3434,3098.8333,1.1143,151.6617,107.8208,144.1648,7.4523,18.9268,0.92593,0.82055,0.74624,1.2765,0.81979,1083,49.4333,9,34.0485,17.3906,0,608.7499,171.5279,-0.60166,2.6046,493,643,743,322.4839,179.0454,0.35724,2.5345,149.25,340,438,2369.3145,855.5745,-0.24084,2.1427,1656,2533.5,3006,392.7618,215.7239,1.4348,4.7491,247,330,472,39.6104,28.0131,0.8698,4.4207,17,37,57,77.0619,32.391,0.052966,2.509,53,79,99,0.34588,0.68103,0.11524
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,4,2191,832.7712,1861,1.1382,147.126,133.3519,143.5801,6.4458,16.1144,0.91789,0.84829,0.66729,1.3196,0.72206,690,34.0048,10,24.1731,14.7966,1,896.6696,54.063,-0.27343,3.1325,862,900,934,827.9841,75.8547,0.31245,3.4074,775,826,875,2357.6067,487.0304,-0.16844,3.0498,2058,2373,2698,733.058,336.4974,0.45988,2.829,459,695,996,20.1346,17.2512,1.0186,4.1022,6,17,30,74.6594,26.8961,1.532,9.9823,55,72.5,90,0.47856,0.81006,0.22653
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,5,3093,1126.3862,2641.5,1.2189,134.2544,144.656,150.9887,7.6591,18.077,0.83459,0.68936,0.57935,1.5764,0.68588,1115,26.8016,13,28.857,17.6863,1,1135.8254,167.0157,0.045061,2.3709,1008,1141,1254,811.7058,73.737,0.18259,3.5321,765,811,857,3117.4749,1093.5179,-0.01331,1.9075,2098.5,3225,4001.25,631.748,246.818,0.33921,2.6046,450.25,614,801,34.3876,23.0035,0.9933,5.2809,17,32,48,79.5238,23.648,1.4292,9.0613,64,77,92,0.41547,0.70642,0.15994
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,6,2101,803.4426,1774,1.1337,145.6768,121.7625,152.6644,6.2783,15.8907,0.91507,0.8527,0.72956,1.264,0.78756,700,32.9766,10,24.7691,14.7966,1,1241.6259,161.238,-0.26783,2.3852,1122,1260,1367,790.9014,75.2573,-0.066757,3.4645,744.5,796,836.5,2352.4717,499.3415,0.046176,2.5326,1992,2338,2720.25,744.7457,317.8311,0.26893,2.5971,517,730.5,956,18.7887,17.5455,2.8194,23.8461,6.75,15,27,59.42,23.9992,3.156,29.0884,44,56,68,0.38716,0.78873,0.23806
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,7,4451,1342.3115,3927.8333,1.115,180.0607,132.2838,155.0299,8.0822,20.4089,0.93371,0.79947,0.70656,1.328,0.7853,1317,42.0369,9,34.1845,20.8232,0,897.976,115.4295,-0.73528,4.1779,835,907,976,699.7411,219.9683,-0.82621,2.824,566.75,772,850,2390.8015,816.387,-0.20727,2.1746,1711.25,2533,3007,421.0129,154.2806,0.84699,3.3987,304,385,521,41.2889,27.49,0.64876,3.4304,18,37,60.75,104.0068,32.3726,1.2684,6.0242,82.75,98,121,0.4598,0.72593,0.13194
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,8,1892,751.8317,1580.3333,1.1459,160.8821,124.6929,157.8879,6.1421,15.3453,0.91401,0.96172,0.67742,1.2201,0.69064,759,31.2387,12,26.6135,16.3424,1,1222.5576,149.044,-0.13107,2.5832,1114,1233,1330,828.3307,120.905,2.1311,10.5896,765,818,867,2091.5984,456.3516,-0.13839,2.3928,1755.5,2125,2437,656.0435,266.3648,1.0449,4.6155,459.25,619,796.5,28.1691,18.6343,0.71104,3.3196,14,25,40,74.9078,26.7502,0.33954,3.1594,56,73,92,0.39883,0.7449,0.22558
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,9,3859,1233.2852,3371.3333,1.1343,171.774,153.3478,161.9342,7.8432,19.4607,0.92343,0.71745,0.63728,1.4763,0.74212,1238,30.1366,10,28.6135,20.7887,1,1241.4338,138.8701,-0.48792,3.4277,1155,1254,1340,957.7835,205.9704,-0.89861,4.1053,854,990.5,1099,3351.8325,1180.2659,-0.12304,2.0793,2331.75,3510,4256.5,570.6196,230.1805,0.80874,2.8065,400,513,705,42.4408,46.3735,2.6925,13.3031,13,30,55,125.7544,88.5807,1.626,4.9372,69,89,143,0.4413,0.7479,0.12752
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,10,2917,999.8276,2520.6667,1.1163,149.2437,158.4292,159.6082,6.9368,17.7274,0.91185,0.89518,0.79676,1.1821,0.84083,1020,20.3005,15,27.5196,22.106,1,1390.2688,197.0121,-0.25374,2.3297,1244,1413,1538,870.299,92.9667,0.036317,3.2072,810.5,874,927,1756.3137,387.4607,-0.20407,2.7667,1506.75,1786,2018,444.7167,193.7302,0.63748,3.0436,289,418,568,31.4916,58.4118,7.3764,81.1958,6,18,37,102.3275,113.8343,5.1207,34.5823,56,77,103,0.38216,0.81053,0.18966
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,11,2975,1004.5478,2571.8333,1.1066,136.1163,181.1466,163.7687,7.0348,17.8442,0.93878,0.89197,0.73004,1.233,0.77172,998,38.3073,7,29.7397,17.8207,0,918.2854,239.9874,-0.27466,2.1432,720,942,1122,507.6794,271.5235,2.1497,10.2585,383,492,572,2619.4541,1068.5042,-0.086542,1.7736,1607.75,2754,3538,404.8788,154.4114,0.73506,3.2013,294,381.5,489,74.2649,142.483,4.1474,22.0817,14,33,65,172.9429,237.0374,2.6203,10.0412,55,76.5,149,0.3431,0.69863,0.12167
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,12,4090,1309.0465,3569.8333,1.1589,106.8044,154.4499,168.9721,8.1706,19.8415,0.92055,0.6839,0.57564,1.5879,0.6837,1298,40.3611,10,32.8989,19.9585,0,977.9728,226.0992,0.48171,3.0672,828,943,1106,716.1888,219.6159,-0.49095,2.706,591,756,866,3419.9304,1494.9508,0.61127,2.8701,2250,3216,4340,648.5347,277.3769,1.1483,4.0806,452,580,765,27.8956,22.7686,0.92412,4.1724,9,24,42,63.7442,20.4136,0.44407,3.161,49,63,76,0.44497,0.72414,0.15279
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,13,1756,693.5538,1480.8333,1.1039,119.0957,176.3104,165.8867,5.8837,14.9684,0.92763,0.87396,0.76116,1.2232,0.81235,692,41.5154,8,29.7036,17.8207,0,839.8992,256.4384,-0.070043,2.3038,652,835.5,1037.5,409.2659,178.2154,-0.11761,2.1232,276,421.5,555,1597.0109,599.8849,0.34501,2.7324,1143,1550,2035,331.2384,167.5889,0.84264,3.1751,203,296,439.5,27.4818,22.994,0.94686,3.837,8,24,41.5,56.237,26.5734,0.68438,3.4742,36,53.5,72,0.33532,0.69032,0.16035
